latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
42.843,45.421,340,1.4,1.2,2017-11-21,0815,Terra,MODIS,64,6.0NRT,283.2,67.3,D
42.82,45.485,319.3,1.4,1.2,2017-11-21,0815,Terra,MODIS,65,6.0NRT,283.5,26.3,D
42.817,45.503,317.1,1.4,1.2,2017-11-21,0815,Terra,MODIS,71,6.0NRT,285.8,24.5,D
42.766,45.455,325.2,1,1,2017-11-21,1000,Aqua,MODIS,74,6.0NRT,286.6,21.9,D
42.764,45.443,331.4,1,1,2017-11-21,1000,Aqua,MODIS,87,6.0NRT,290.9,29.4,D
42.784,45.514,312.4,1,1,2017-11-21,1000,Aqua,MODIS,55,6.0NRT,284.5,11.9,D
42.843,45.318,326.5,1.7,1.3,2017-11-21,1925,Terra,MODIS,96,6.0NRT,267.7,0,N
43.475,44.271,320.8,1,1,2017-10-04,1000,Aqua,MODIS,80,6.0NRT,297.8,15.5,D
43.478,44.177,319.7,1,1,2017-10-04,1000,Aqua,MODIS,79,6.0NRT,293.9,14.5,D
43.495,44.106,347.5,1,1,2017-10-04,1000,Aqua,MODIS,95,6.0NRT,296.6,59.4,D
43.493,44.093,321.2,1,1,2017-10-04,1000,Aqua,MODIS,81,6.0NRT,292.5,18.7,D
43.506,44.003,317.7,1.1,1,2017-10-04,1000,Aqua,MODIS,77,6.0NRT,293.9,15.6,D
43.567,44.263,306.9,1,1,2017-10-04,1000,Aqua,MODIS,60,6.0NRT,294.7,4.1,D
43.565,44.25,310.6,1,1,2017-10-04,1000,Aqua,MODIS,68,6.0NRT,296.7,6.7,D
43.577,44.254,304.7,4.4,1.9,2017-10-05,0900,Terra,MODIS,50,6.0NRT,294,22.9,D
43.517,44.4,316.5,4.5,2,2017-10-05,0900,Terra,MODIS,76,6.0NRT,294.2,108.6,D
43.521,43.996,305.9,4.3,1.9,2017-10-05,0900,Terra,MODIS,60,6.0NRT,293.3,42.4,D
43.505,44.037,303.7,4.3,1.9,2017-10-05,0900,Terra,MODIS,43,6.0NRT,293.2,32.2,D
43.414,44.205,318.6,2.3,1.5,2017-10-05,1040,Aqua,MODIS,78,6.0NRT,295.7,44.5,D
43.505,43.988,310.2,2.3,1.5,2017-10-05,1040,Aqua,MODIS,35,6.0NRT,295.5,18.2,D
43.546,44.261,312.2,1,1,2017-10-06,0805,Terra,MODIS,63,6.0NRT,299.1,5,D
43.544,44.274,323.9,1,1,2017-10-06,0805,Terra,MODIS,79,6.0NRT,300.3,15.8,D
43.52,43.943,312.9,1,1,2017-10-06,0805,Terra,MODIS,60,6.0NRT,296.3,8.4,D
43.476,44.172,341.8,1,1,2017-10-06,0805,Terra,MODIS,92,6.0NRT,301.6,41.9,D
43.468,44.169,337.4,1,1,2017-10-06,0805,Terra,MODIS,89,6.0NRT,300.9,34.7,D
43.491,43.89,313.7,1,1,2017-10-06,0805,Terra,MODIS,71,6.0NRT,298.4,7.9,D
43.413,44.354,327.9,1.3,1.1,2017-10-06,0945,Aqua,MODIS,84,6.0NRT,297.1,35.7,D
43.427,44.264,365.2,1.3,1.1,2017-10-06,0945,Aqua,MODIS,100,6.0NRT,303.9,144.9,D
43.501,44.265,314.5,1.3,1.1,2017-10-06,0945,Aqua,MODIS,71,6.0NRT,302.1,9.4,D
43.541,44.368,315.9,1.3,1.1,2017-10-06,0945,Aqua,MODIS,72,6.0NRT,299.6,11.4,D
43.492,43.993,310.8,1.4,1.2,2017-10-06,0945,Aqua,MODIS,37,6.0NRT,299.9,7.5,D
43.507,43.807,313.7,1.4,1.2,2017-10-06,0945,Aqua,MODIS,70,6.0NRT,298.5,12.3,D
43.567,43.837,307.4,1.4,1.2,2017-10-06,0945,Aqua,MODIS,49,6.0NRT,296.7,6.6,D
43.516,44.006,309.1,4.1,1.9,2017-10-07,0710,Terra,MODIS,59,6.0NRT,296.7,49.9,D
43.314,44.055,312.9,3,1.6,2017-10-07,0845,Terra,MODIS,67,6.0NRT,299.3,43,D
43.294,44.418,328.7,1.6,1.2,2017-10-07,1030,Aqua,MODIS,79,6.0NRT,300.8,41.2,D
43.305,44.416,332.9,1.6,1.2,2017-10-07,1030,Aqua,MODIS,87,6.0NRT,301.3,51,D
43.298,44.338,323,1.6,1.2,2017-10-07,1030,Aqua,MODIS,69,6.0NRT,301.9,31.2,D
43.357,44.11,312.9,1.5,1.2,2017-10-07,1030,Aqua,MODIS,60,6.0NRT,301.6,10.1,D
43.476,44.297,317.5,1.6,1.2,2017-10-07,1030,Aqua,MODIS,69,6.0NRT,302.5,15.3,D
43.441,43.919,318.3,1.5,1.2,2017-10-07,1030,Aqua,MODIS,74,6.0NRT,299.3,17.3,D
43.571,44.209,319.6,1.1,1,2017-10-08,0750,Terra,MODIS,75,6.0NRT,298.9,13.6,D
43.552,44.286,311.3,1.1,1,2017-10-08,0750,Terra,MODIS,61,6.0NRT,298.2,6.1,D
43.437,44.239,311,1.1,1,2017-10-08,0750,Terra,MODIS,56,6.0NRT,300.3,5.3,D
43.45,43.863,315.4,1.1,1.1,2017-10-08,0750,Terra,MODIS,66,6.0NRT,297.3,10.9,D
43.442,43.847,311.2,1.1,1.1,2017-10-08,0750,Terra,MODIS,26,6.0NRT,296.4,7,D
43.478,44.341,314.1,1.9,1.3,2017-10-08,0935,Aqua,MODIS,69,6.0NRT,300.1,18.4,D
43.494,43.978,322.6,2,1.4,2017-10-08,0935,Aqua,MODIS,79,6.0NRT,300.6,40.7,D
43.479,43.908,324.5,2,1.4,2017-10-08,0935,Aqua,MODIS,81,6.0NRT,299.6,48.6,D
43.474,43.885,317.2,2,1.4,2017-10-08,0935,Aqua,MODIS,74,6.0NRT,299.7,28.8,D
43.538,44.364,313,2.1,1.4,2017-10-09,0835,Terra,MODIS,69,6.0NRT,296.8,20.3,D
43.548,44.262,314.4,2,1.4,2017-10-09,0835,Terra,MODIS,44,6.0NRT,299.6,19.6,D
43.529,43.861,306.8,1.9,1.4,2017-10-09,0835,Terra,MODIS,54,6.0NRT,294.8,12.6,D
43.358,44.143,312.1,2,1.4,2017-10-09,0835,Terra,MODIS,37,6.0NRT,294.8,19.4,D
43.347,44.138,320.1,2,1.4,2017-10-09,0835,Terra,MODIS,78,6.0NRT,294.5,38.1,D
43.357,44.136,325.8,2,1.4,2017-10-09,0835,Terra,MODIS,84,6.0NRT,295.6,54.3,D
43.336,44.111,313.4,1.1,1.1,2017-10-09,1015,Aqua,MODIS,68,6.0NRT,300.7,6.9,D
43.371,44.21,311.4,1.1,1.1,2017-10-09,1015,Aqua,MODIS,36,6.0NRT,299,6.8,D
43.401,44.218,311.9,1.1,1.1,2017-10-09,1015,Aqua,MODIS,53,6.0NRT,298.3,6.5,D
43.438,43.908,308.3,1.1,1,2017-10-09,1015,Aqua,MODIS,52,6.0NRT,296.8,4.4,D
43.475,43.9,330.6,1.1,1,2017-10-09,1015,Aqua,MODIS,85,6.0NRT,299.8,28.3,D
43.538,44.266,316.3,1.1,1.1,2017-10-09,1015,Aqua,MODIS,70,6.0NRT,301.7,9.3,D
43.513,43.858,310.5,1.1,1,2017-10-09,1015,Aqua,MODIS,50,6.0NRT,298.5,5.6,D
43.566,44.225,314.2,1.1,1.1,2017-10-09,1015,Aqua,MODIS,62,6.0NRT,301,6.1,D
43.577,44.237,313.3,1.1,1.1,2017-10-09,1015,Aqua,MODIS,34,6.0NRT,300,5.1,D
43.575,44.223,329.3,1.1,1.1,2017-10-09,1015,Aqua,MODIS,83,6.0NRT,301.5,24,D
43.567,43.985,309.4,1.1,1.1,2017-10-09,1015,Aqua,MODIS,34,6.0NRT,296.6,5.9,D
43.563,43.958,312.5,1.1,1.1,2017-10-09,1015,Aqua,MODIS,62,6.0NRT,297.2,8.7,D
43.377,44.311,306.5,1.1,1.1,2017-10-13,0950,Aqua,MODIS,45,6.0NRT,292.7,7.4,D
43.457,44.344,304.2,3.6,1.8,2017-10-19,1055,Aqua,MODIS,51,6.0NRT,289.9,26.3,D
43.464,44.339,305.4,3.6,1.8,2017-10-19,1055,Aqua,MODIS,61,6.0NRT,290,30,D
43.391,43.971,317.9,1.2,1.1,2017-10-20,0815,Terra,MODIS,78,6.0NRT,293.5,16.1,D
