latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
42.427,-8.517,419.6,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,296.4,432,N
42.425,-8.53,348,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,285,61.4,N
42.423,-8.543,317.9,1.1,1,2017-10-15,2225,Terra,MODIS,95,6.0NRT,286.9,14.7,N
42.438,-8.507,318,1.1,1,2017-10-15,2225,Terra,MODIS,12,6.0NRT,282.7,15.2,N
42.434,-8.533,306.9,1.1,1,2017-10-15,2225,Terra,MODIS,49,6.0NRT,285.7,6.1,N
42.48,-8.757,335.7,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,285.3,43.4,N
42.478,-8.77,311.9,1.1,1,2017-10-15,2225,Terra,MODIS,55,6.0NRT,282.9,14.4,N
42.646,-8.664,318,1.1,1,2017-10-15,2225,Terra,MODIS,21,6.0NRT,273.4,15.8,N
42.655,-8.667,329.8,1.1,1,2017-10-15,2225,Terra,MODIS,83,6.0NRT,278.6,29.9,N
42.672,-8.664,324.3,1.1,1,2017-10-15,2225,Terra,MODIS,57,6.0NRT,280.5,23.6,N
42.99,-8.605,362.4,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,273.6,104.4,N
42.504,-8.384,303.6,1.2,1.1,2017-12-05,1145,Terra,MODIS,56,6.0NRT,279.8,11.6,D
42.116,-8.679,306.1,3.4,1.7,2017-10-15,0150,Aqua,MODIS,42,6.0NRT,288.5,47.5,N
41.838,-8.028,324.4,2.5,1.5,2017-10-15,1255,Aqua,MODIS,74,6.0NRT,291.2,74.4,D
42.106,-8.712,321.2,1.1,1,2017-10-15,2225,Terra,MODIS,0,6.0NRT,270.8,19.4,N
42.115,-8.715,321.8,1.1,1,2017-10-15,2225,Terra,MODIS,0,6.0NRT,272.6,18.6,N
42.122,-8.731,341.1,1.1,1,2017-10-15,2225,Terra,MODIS,70,6.0NRT,277.2,49.4,N
42.077,-8.601,310.2,1,1,2017-10-16,0235,Aqua,MODIS,54,6.0NRT,282.8,10.8,N
42.539,-7.889,308.7,3,1.6,2017-10-07,2310,Terra,MODIS,75,6.0NRT,283.3,55.7,N
42.49,-8.035,310.2,1.2,1.1,2017-10-08,2215,Terra,MODIS,79,6.0NRT,284.7,14.8,N
42.502,-8.024,302.7,1.2,1.1,2017-10-08,2215,Terra,MODIS,51,6.0NRT,284.6,9.1,N
42.5,-8.038,350.8,1.2,1.1,2017-10-08,2215,Terra,MODIS,100,6.0NRT,290.1,82.8,N
42.499,-8.031,307.6,1.1,1,2017-10-09,0230,Aqua,MODIS,72,6.0NRT,282.9,12.1,N
42.601,-7.869,304.3,2.3,1.5,2017-10-12,2150,Terra,MODIS,59,6.0NRT,285.5,28.4,N
42.609,-7.897,376.4,2.3,1.5,2017-10-12,2150,Terra,MODIS,100,6.0NRT,290.6,489.7,N
42.602,-7.925,318.6,2.3,1.5,2017-10-12,2150,Terra,MODIS,97,6.0NRT,283.1,64.3,N
42.592,-7.897,304,2.3,1.5,2017-10-12,2150,Terra,MODIS,58,6.0NRT,286.3,28.8,N
42.611,-7.876,314.2,2.3,1.5,2017-10-12,2150,Terra,MODIS,89,6.0NRT,287,50.2,N
42.653,-8.214,312.9,2.1,1.4,2017-10-13,0205,Aqua,MODIS,86,6.0NRT,282.8,43.5,N
42.617,-7.885,321.5,2,1.4,2017-10-13,0205,Aqua,MODIS,100,6.0NRT,287.1,60.6,N
42.606,-7.91,316.6,2,1.4,2017-10-13,0205,Aqua,MODIS,93,6.0NRT,283.2,47.2,N
42.604,-7.887,337.6,2,1.4,2017-10-13,0205,Aqua,MODIS,100,6.0NRT,289.9,116.9,N
42.654,-8.242,356.9,2.1,1.4,2017-10-13,0205,Aqua,MODIS,100,6.0NRT,291.4,239.9,N
