latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
40.645,45.175,312.3,1,1,2017-11-18,1850,Terra,MODIS,84,6.0NRT,274.1,16.8,N
40.654,45.173,334,1,1,2017-11-18,2305,Aqua,MODIS,100,6.0NRT,270.9,0,N
40.755,44.719,306.1,1.2,1.1,2017-12-16,0950,Aqua,MODIS,63,6.0NRT,282.2,11.6,D
40.707,45.168,307.3,2,1.4,2017-12-17,1035,Aqua,MODIS,64,6.0NRT,288.2,24.7,D
39.513,46.177,310.1,1,1,2017-10-08,0755,Terra,MODIS,50,6.0NRT,297.3,5.3,D
39.509,46.185,314.2,1.9,1.3,2017-10-08,0930,Aqua,MODIS,56,6.0NRT,297,21.4,D
39.512,45.832,306.2,2.6,1.6,2017-10-21,1040,Aqua,MODIS,52,6.0NRT,288.6,26,D
39.516,45.827,303.9,2.6,1.6,2017-10-21,1040,Aqua,MODIS,25,6.0NRT,288.7,19.6,D
39.645,45.97,313.7,1.7,1.3,2017-10-23,1030,Aqua,MODIS,57,6.0NRT,292.7,21.5,D
39.366,46.293,318.8,1.1,1,2017-10-26,0740,Terra,MODIS,74,6.0NRT,293.2,17.5,D
40.301,45.802,302.7,1.1,1,2017-11-03,1010,Aqua,MODIS,48,6.0NRT,288.1,5.7,D
40.068,45.38,319.4,1.6,1.3,2017-10-07,1030,Aqua,MODIS,75,6.0NRT,295.1,29.9,D
40.068,45.394,308.9,1.6,1.3,2017-10-07,1030,Aqua,MODIS,52,6.0NRT,294.7,12.9,D
40.048,45.635,308.7,1.2,1.1,2017-10-09,1015,Aqua,MODIS,48,6.0NRT,288.6,8,D
39.928,45.698,306.4,1.2,1.1,2017-10-22,0805,Terra,MODIS,61,6.0NRT,286.1,10.6,D
40.081,45.537,331.7,1.2,1.1,2017-10-25,1015,Aqua,MODIS,82,6.0NRT,290,36.7,D
40.011,45.423,309,1,1,2017-10-27,1005,Aqua,MODIS,65,6.0NRT,284.6,10,D
40.02,45.421,326.6,1,1,2017-10-27,1005,Aqua,MODIS,84,6.0NRT,281.4,25.4,D
40.059,45.56,317.6,1,1,2017-10-27,1005,Aqua,MODIS,67,6.0NRT,287,14.9,D
40.068,45.558,323.8,1,1,2017-10-27,1005,Aqua,MODIS,82,6.0NRT,286.8,21.4,D
40.09,45.516,314,2.4,1.5,2017-12-04,0925,Aqua,MODIS,74,6.0NRT,281.7,55,D
40.121,45.949,311,4.6,2,2017-10-25,0700,Terra,MODIS,71,6.0NRT,288.3,82.4,D
40.105,45.937,308.9,4.6,2,2017-10-25,0700,Terra,MODIS,67,6.0NRT,290.9,68.5,D
40.108,45.94,309.1,1.2,1.1,2017-10-25,1015,Aqua,MODIS,40,6.0NRT,295.6,9.6,D
