latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
40.028,46.349,305.1,1.5,1.2,2017-12-31,0730,Terra,MODIS,20,6.0NRT,288.2,11.5,D
40.024,46.331,302.9,4.1,1.9,2017-12-31,0910,Aqua,MODIS,24,6.0NRT,284.3,44.5,D
40.012,46.333,323.9,4.1,1.9,2017-12-31,0910,Aqua,MODIS,83,6.0NRT,285.7,180.6,D
40.028,46.367,301.6,3.6,1.8,2017-12-31,1045,Aqua,MODIS,44,6.0NRT,289.3,32.9,D
39.719,47.087,312.6,1.4,1.2,2017-10-09,1015,Aqua,MODIS,55,6.0NRT,298.9,6.7,D
39.745,47.059,318.9,1.4,1.2,2017-10-09,1015,Aqua,MODIS,54,6.0NRT,298,15.4,D
39.156,48.82,327.2,4.7,2,2017-10-27,0645,Terra,MODIS,70,6.0NRT,288.2,237.6,D
39.155,48.817,307.7,3.3,1.7,2017-10-27,0825,Terra,MODIS,62,6.0NRT,292.1,30.7,D
39.158,48.813,307.4,3.3,1.7,2017-10-27,0825,Terra,MODIS,56,6.0NRT,292,30.2,D
39.143,48.807,308,3.3,1.7,2017-10-27,0825,Terra,MODIS,60,6.0NRT,291.9,33.2,D
39.148,48.79,313.8,1.2,1.1,2017-10-27,1005,Aqua,MODIS,28,6.0NRT,295.4,10.4,D
39.165,48.799,315.8,1,1,2017-10-29,0950,Aqua,MODIS,67,6.0NRT,297.9,9.3,D
39.693,48.898,300.3,1,1,2017-12-25,0945,Aqua,MODIS,35,6.0NRT,286,5.2,D
40.005,48.404,300.2,1,1,2017-12-25,0945,Aqua,MODIS,30,6.0NRT,284.6,5.9,D
