latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
54.148,-7.631,303.7,3.2,1.7,2017-05-07,1220,Aqua,MODIS,49,6.1,293.2,23.3
54.267,-7.958,304.5,1.6,1.3,2017-05-08,1115,Terra,MODIS,59,6.1,291,9.7
54.268,-7.971,302.4,1.2,1.1,2017-05-08,1303,Aqua,MODIS,35,6.1,291.7,3.7
54.138,-7.787,306.6,1.1,1,2017-05-09,1158,Terra,MODIS,50,6.1,293.4,5.3
54.132,-7.795,315.8,1.1,1,2017-05-09,1158,Terra,MODIS,76,6.1,294.5,13.5
55.268,-7.449,300.7,1.5,1.2,2017-05-06,2240,Terra,MODIS,32,6.1,277.6,14.4
55.266,-7.472,309.7,1.5,1.2,2017-05-06,2240,Terra,MODIS,78,6.1,279,23.8
55.259,-7.461,320.4,1.3,1.1,2017-05-07,1210,Terra,MODIS,73,6.1,292.5,24.4
55.254,-7.441,310.4,1.3,1.1,2017-05-07,1210,Terra,MODIS,37,6.1,290.5,12.5
55.257,-7.453,318,2.8,1.6,2017-05-07,1220,Aqua,MODIS,68,6.1,290.7,71.2
55.258,-7.461,314.3,2.8,1.6,2017-05-07,1220,Aqua,MODIS,0,6.1,290.8,48.2
54.328,-7.191,341.9,2,1.4,2017-05-07,1358,Aqua,MODIS,92,6.1,295.7,118.5
55.25,-7.483,329.8,1.6,1.3,2017-05-08,1115,Terra,MODIS,62,6.1,293.4,54.1
55.247,-7.457,311.7,1.6,1.3,2017-05-08,1115,Terra,MODIS,72,6.1,293.9,17.9
55.239,-7.474,311,3.4,1.7,2017-05-08,1253,Terra,MODIS,28,6.1,290,53.5
55.244,-7.474,314,3.4,1.7,2017-05-08,1253,Terra,MODIS,45,6.1,290.2,72.4
55.249,-7.487,310.4,1.1,1.1,2017-05-08,2228,Terra,MODIS,71,6.1,278.8,17.2
55.259,-7.49,313,1.1,1.1,2017-05-08,2228,Terra,MODIS,81,6.1,278.5,19.1
55.242,-7.483,343.9,1.1,1.1,2017-05-08,1303,Aqua,MODIS,87,6.1,296.9,55.4
55.251,-7.488,315.2,1.1,1.1,2017-05-08,1303,Aqua,MODIS,60,6.1,292.2,12.9
55.23,-7.002,311.6,1.1,1,2017-05-09,1158,Terra,MODIS,71,6.1,293.6,9.8
55.227,-6.985,316.5,1.1,1,2017-05-09,1158,Terra,MODIS,77,6.1,293.9,14.2
55.23,-6.99,304.6,3.6,1.8,2017-05-09,1208,Aqua,MODIS,0,6.1,289.5,37.7
55.223,-6.987,305.2,3.6,1.8,2017-05-09,1208,Aqua,MODIS,0,6.1,289.9,39.3
52.255,-7.516,305.9,1,1,2017-03-26,1321,Aqua,MODIS,62,6.1,283.4,8.7
52.253,-7.53,300.4,1,1,2017-03-26,1321,Aqua,MODIS,36,6.1,280.2,5.5
52.307,-8.509,300.9,2.6,1.5,2017-05-09,2132,Terra,MODIS,35,6.1,277.2,32
52.722,-8.462,300.1,3.3,1.7,2017-03-27,1226,Aqua,MODIS,26,6.1,288.2,25.6
52.721,-8.454,301.8,2,1.4,2017-03-27,1404,Aqua,MODIS,49,6.1,288.9,11.9
53.696,-8.528,302.2,1,1,2017-04-24,2215,Terra,MODIS,47,6.1,272.5,10.2
53.943,-8.58,316.7,1.3,1.1,2017-05-05,2157,Terra,MODIS,94,6.1,279.3,25.7
53.956,-8.567,300.7,1.3,1.1,2017-05-05,2157,Terra,MODIS,32,6.1,277.4,10.8
53.953,-8.586,309.8,1.3,1.1,2017-05-05,2157,Terra,MODIS,78,6.1,277.9,18.8
53.954,-8.596,331.3,1.3,1.1,2017-05-06,1128,Terra,MODIS,87,6.1,289.8,41.4
53.948,-8.612,327.5,1,1,2017-05-06,1315,Aqua,MODIS,85,6.1,280.3,26.8
53.105,-7.612,304,1.5,1.2,2017-05-08,1115,Terra,MODIS,56,6.1,291,9.9
53.752,-8.496,301.2,3.6,1.8,2017-05-08,1253,Terra,MODIS,45,6.1,289.8,19.1
53.109,-7.613,301.8,1.2,1.1,2017-05-08,1302,Aqua,MODIS,37,6.1,291.2,5.3
53.785,-7.948,315.4,1.2,1.1,2017-05-08,1303,Aqua,MODIS,70,6.1,297.2,14
53.795,-7.953,310.7,1.2,1.1,2017-05-08,1303,Aqua,MODIS,45,6.1,297.1,9.1
53.736,-8.48,322.9,1.3,1.1,2017-05-08,1303,Aqua,MODIS,81,6.1,294.6,26.3
52.659,-8.306,320.6,1,1,2017-05-11,1333,Aqua,MODIS,0,6.1,287.7,17.1
55.091,-8.047,302.1,2.1,1.4,2017-05-03,1234,Terra,MODIS,51,6.1,291.3,11.3
55.1,-8.056,313.8,1.7,1.3,2017-05-03,1245,Aqua,MODIS,59,6.1,292.9,24.8
55.129,-8.034,322,1.1,1,2017-05-04,1139,Terra,MODIS,71,6.1,292.3,20
